Date	Shares	Amount	BuyFlag
2026-02-05	5000.0	259883.65	1
2026-02-10	1100.0	57253.68	0
2026-03-13	137250.0	5985925.43	0
2026-05-19	700.0	32473.0	0
2026-05-26	5000.0	337481.58	1
2026-06-01	700.0	44940.0	0
2026-06-12	1000.0	53910.0	1
2026-07-30	2000.0	73520.2	0
