Date	Open	High	Low	Close	Volume
2018-04-09	353.61	355.0	346.7	302.38	961700
2018-04-10	352.32	352.9	343.88	301.65	1035000
2018-04-11	345.65	351.29	345.05	301.57	794700
2018-04-12	349.03	353.56	348.85	306.26	696700
2018-04-13	353.58	353.98	348.72	305.0	722600
2018-04-16	353.15	353.99	350.7	306.0	841400
2018-04-17	352.86	356.01	349.95	308.87	1245400
2018-04-18	357.12	359.45	354.1	311.18	626200
2018-04-19	357.79	359.88	356.19	311.46	676900
2018-04-20	359.48	359.48	354.63	309.63	653200
2018-04-23	356.67	358.87	353.09	309.81	886300
2018-04-24	358.13	359.35	332.66	297.1	1885000
2018-04-25	337.0	340.67	318.01	289.36	2144800
2018-04-26	335.0	339.88	327.75	290.53	1367200
2018-04-27	333.0	333.37	320.83	279.99	1474100
2018-04-30	323.06	326.51	321.35	280.16	1100100
2018-05-01	322.21	322.74	302.35	267.26	3286300
2018-05-02	307.22	315.62	305.22	267.21	2165000
2018-05-03	305.9	319.62	304.03	274.62	1988900
2018-05-04	313.43	315.23	311.54	273.03	993600
2018-05-07	315.62	319.37	314.28	275.89	1173200
2018-05-08	319.36	330.22	318.27	286.45	2055500
2018-05-09	330.19	331.63	326.2	284.99	1169400
2018-05-10	329.6	330.49	325.8	283.96	1230000
2018-05-11	326.65	326.95	324.38	282.99	826800
2018-05-14	325.16	325.6	318.08	277.27	1192600
2018-05-15	317.35	323.35	316.37	278.36	1249500
2018-05-16	321.82	324.92	320.2	279.39	982500
2018-05-17	321.14	325.74	320.66	282.31	1013500
2018-05-18	325.15	330.29	325.01	286.23	1185500
2018-05-21	330.71	332.93	328.93	288.27	735000
2018-05-22	330.15	330.15	323.19	282.3	1557200
2018-05-23	323.09	328.36	322.18	285.54	825300
2018-05-24	328.0	333.55	327.09	289.53	1388500
2018-05-25	333.0	333.93	330.17	288.76	1047100
2018-05-29	330.14	331.52	323.72	284.02	1062500
2018-05-30	328.07	332.0	325.7	288.45	733100
2018-05-31	330.14	331.79	326.6	284.69	2126400
2018-06-01	327.64	330.19	327.64	288.13	883800
2018-06-04	330.0	333.17	329.29	290.59	684700
2018-06-05	333.33	333.43	328.43	287.43	867900
2018-06-06	332.41	337.25	332.41	292.7	1358800
2018-06-07	336.67	340.14	336.35	295.18	748600
2018-06-08	338.97	339.2	336.14	295.67	848900
2018-06-11	338.5	339.84	333.82	291.95	863500
2018-06-12	335.91	335.91	327.19	287.57	1223800
2018-06-13	329.17	331.25	326.66	286.24	928900
2018-06-14	328.02	330.0	321.51	281.64	1135400
2018-06-15	322.56	323.92	318.81	280.73	1540200
2018-06-18	320.8	323.44	320.06	281.52	932700
2018-06-19	318.82	320.72	313.02	274.03	1118000
2018-06-20	314.33	315.1	311.56	272.49	999900
2018-06-21	310.95	313.89	307.26	273.69	1650800
2018-06-22	315.0	316.47	311.4	272.47	900800
2018-06-25	309.39	314.93	309.01	273.92	1240800
2018-06-26	314.17	315.14	309.03	270.1	1127100
2018-06-27	309.93	313.24	306.48	267.7	1053400
2018-06-28	306.73	309.73	303.02	268.69	879900
2018-06-29	308.46	312.88	307.44	268.67	688700
2018-07-02	306.44	310.98	304.62	269.69	636700
2018-07-03	309.91	312.1	307.78	269.66	336000
2018-07-05	309.54	310.51	305.55	269.15	677800
2018-07-06	307.37	310.09	305.13	268.37	689600
2018-07-09	308.49	315.34	308.12	273.91	864300
2018-07-10	313.75	315.5	312.57	275.15	801100
2018-07-11	313.11	314.58	311.05	272.22	720900
2018-07-12	315.68	322.51	314.04	281.27	1216400
2018-07-13	319.95	322.31	316.28	280.92	1417500
2018-07-16	322.79	324.47	320.08	279.7	607600
2018-07-17	320.95	322.53	319.69	280.46	762800
2018-07-18	322.17	324.41	320.52	282.65	921200
2018-07-19	322.95	324.41	321.02	283.04	856300
2018-07-20	322.73	325.28	321.42	282.84	678000
2018-07-23	324.68	324.68	316.35	276.5	787600
2018-07-24	320.15	323.78	310.55	276.06	1926500
2018-07-25	310.0	312.87	293.27	258.02	4482900
2018-07-26	293.5	295.51	287.09	257.85	3206500
2018-07-27	295.99	302.57	295.99	263.39	2140700
2018-07-30	300.67	301.64	294.16	257.43	1272800
2018-07-31	296.7	302.56	294.72	262.37	1724000
2018-08-01	300.0	301.46	297.73	262.73	1476600
2018-08-02	297.7	300.12	296.72	260.8	924300
2018-08-03	298.43	298.67	295.0	259.54	703900
2018-08-06	296.51	297.04	292.38	257.95	997000
2018-08-07	295.69	297.82	293.02	257.81	1082000
2018-08-08	295.39	295.8	293.25	257.53	674900
2018-08-09	295.7	295.72	289.86	254.46	1654800
2018-08-10	290.83	294.7	289.3	254.37	987700
2018-08-13	291.23	293.42	290.29	254.98	894600
2018-08-14	292.98	296.3	292.03	256.58	949500
2018-08-15	292.57	293.19	290.0	254.53	1056100
2018-08-16	292.26	293.73	291.27	254.95	935000
2018-08-17	291.24	295.8	290.77	257.05	1127400
2018-08-20	295.0	298.6	294.3	259.76	1170200
2018-08-21	296.79	298.74	296.63	260.36	1653100
2018-08-22	297.09	299.19	296.7	259.53	984800
2018-08-23	296.61	299.66	295.74	259.83	1409400
2018-08-24	296.36	299.85	296.36	261.29	975500
2018-08-27	299.18	300.89	298.15	263.12	636200
2018-08-28	300.44	300.76	298.11	263.36	797600
2018-08-29	299.31	300.6	296.32	260.47	1233400
2018-08-30	297.03	299.5	296.18	261.86	1012500
2018-08-31	297.55	299.25	296.93	261.68	1040800
2018-09-04	297.68	298.71	296.22	260.94	1099600
2018-09-05	296.95	298.15	295.76	260.16	646600
2018-09-06	297.04	302.18	297.04	264.49	1171000
2018-09-07	301.22	301.35	298.42	263.46	740700
2018-09-10	300.88	304.02	298.57	266.46	1775900
2018-09-11	302.9	305.43	301.8	265.61	1253100
2018-09-12	302.05	304.42	301.46	266.1	899500
2018-09-13	303.5	308.04	300.03	265.99	1192000
2018-09-14	303.8	307.73	303.01	269.44	838000
2018-09-17	307.44	311.5	307.01	272.67	1115400
2018-09-18	311.43	318.06	311.43	278.46	1310200
2018-09-19	317.66	319.1	310.97	273.75	1823300
2018-09-20	311.8	312.85	296.66	264.24	2468000
2018-09-21	303.0	307.93	302.76	268.87	1692800
2018-09-24	306.66	307.1	304.1	268.36	815900
2018-09-25	306.68	314.74	306.11	275.64	1167400
2018-09-26	315.49	316.54	313.06	275.79	1495700
2018-09-27	314.28	316.85	312.49	277.71	1285200
2018-09-28	316.41	317.63	315.1	278.23	1015900
2018-10-01	318.05	319.44	316.1	279.22	829900
2018-10-02	319.1	319.66	317.85	279.46	757400
2018-10-03	320.0	321.72	317.5	278.46	877500
2018-10-04	317.76	318.39	315.61	278.86	787600
2018-10-05	318.58	321.34	316.59	280.84	1086300
2018-10-08	318.68	320.9	316.61	279.66	776000
2018-10-09	317.89	318.14	314.07	275.45	873600
2018-10-10	313.24	313.79	306.87	270.94	1451200
2018-10-11	307.08	308.51	296.21	260.92	1375600
2018-10-12	300.87	302.86	294.96	265.08	1370700
2018-10-15	303.1	307.89	302.74	267.91	896700
2018-10-16	306.45	312.34	305.08	273.6	1185000
2018-10-17	311.57	312.62	309.12	271.33	1098100
2018-10-18	307.96	310.25	304.23	270.19	976200
2018-10-19	307.75	310.24	306.55	269.73	1398000
2018-10-22	308.53	308.53	305.34	268.92	764400
2018-10-23	302.74	309.72	299.58	266.62	1336800
2018-10-24	310.38	311.0	285.15	250.61	2415600
2018-10-25	286.23	286.99	268.51	236.69	2738500
2018-10-26	267.11	271.93	263.54	236.56	1971600
2018-10-29	273.39	273.9	253.12	224.69	2520700
2018-10-30	254.88	261.25	251.66	228.9	2453000
2018-10-31	263.74	266.82	261.66	229.65	1550700
2018-11-01	263.47	273.65	263.2	239.47	1808900
2018-11-02	274.53	277.84	272.22	240.04	1835100
2018-11-05	275.37	280.26	274.73	244.98	1296400
2018-11-06	278.4	283.2	278.4	247.87	1926800
2018-11-07	284.0	285.97	280.39	250.65	1527200
2018-11-08	286.62	288.54	279.52	249.0	1461900
2018-11-09	281.84	287.22	280.01	250.49	786500
2018-11-12	285.58	285.58	277.33	243.32	910800
2018-11-13	277.09	279.17	273.02	239.9	1467700
2018-11-14	275.9	277.15	270.38	237.34	1530000
2018-11-15	269.28	274.9	267.17	238.76	959900
2018-11-16	271.03	275.23	269.89	239.02	1022400
2018-11-19	272.99	272.99	266.52	236.06	1751600
2018-11-20	262.77	267.98	258.87	233.91	1493300
2018-11-21	268.08	270.95	266.47	234.7	1328400
2018-11-23	266.08	268.68	265.34	233.71	413700
2018-11-26	268.08	270.8	263.77	233.11	1034100
2018-11-27	264.24	264.76	256.05	228.24	1699100
2018-11-28	261.18	263.98	259.55	230.69	1218700
2018-11-29	263.19	263.52	258.4	228.52	1661300
2018-11-30	260.59	260.91	254.84	228.89	4006300
2018-12-03	262.41	265.47	259.07	230.29	2152000
2018-12-04	260.22	261.21	248.63	220.04	2892500
2018-12-06	246.53	257.01	245.57	226.36	2693000
2018-12-07	256.95	261.02	255.36	226.83	1755900
2018-12-10	260.61	272.0	260.61	238.0	3010000
2018-12-11	275.05	279.03	264.19	236.04	1924300
2018-12-12	270.17	272.84	269.51	237.9	1467400
2018-12-13	269.68	270.56	265.52	235.91	1737300
2018-12-14	265.0	267.23	261.42	231.38	1105600
2018-12-17	261.17	263.05	255.83	226.56	1032900
2018-12-18	259.21	261.56	254.28	226.3	1006700
2018-12-19	256.8	261.85	250.91	223.13	1312100
2018-12-20	251.4	253.0	241.71	214.57	1523800
2018-12-21	238.28	242.27	233.86	207.18	3054400
2018-12-24	232.6	234.21	226.13	199.25	814500
2018-12-26	226.53	233.07	223.63	204.89	1635700
2018-12-27	231.05	239.62	228.0	211.0	1252900
2018-12-28	241.37	246.23	239.08	213.36	1272100
2018-12-31	243.31	246.92	241.72	215.69	1111700
2019-01-02	241.17	246.56	237.08	216.99	1637900
2019-01-03	244.77	245.06	238.3	211.31	1703900
2019-01-04	243.37	247.95	242.52	218.33	1127800
2019-01-07	247.6	251.36	245.01	220.03	1388500
2019-01-08	251.4	253.39	248.01	221.03	1082400
2019-01-09	250.91	253.2	249.48	222.08	727700
2019-01-10	251.08	257.85	250.35	226.93	1063700
2019-01-11	255.24	256.21	252.44	225.51	668200
2019-01-14	256.5	262.86	254.89	228.96	982700
2019-01-15	260.28	261.92	255.38	228.06	965400
2019-01-16	259.18	259.18	255.61	225.24	668700
2019-01-17	254.88	266.87	254.56	232.59	1438600
2019-01-18	266.31	270.5	265.59	235.82	1507000
2019-01-22	266.91	268.27	262.77	233.16	531300
2019-01-23	266.92	273.38	266.0	238.0	1027400
2019-01-24	270.66	271.7	266.9	237.64	858400
2019-01-25	273.28	274.25	271.0	240.3	966300
2019-01-28	269.83	274.5	267.88	241.59	761900
2019-01-29	274.23	281.49	273.36	246.72	1555000
2019-01-30	280.53	283.17	276.13	247.33	1346900
2019-01-31	271.67	284.55	269.5	242.69	2021800
2019-02-01	276.91	278.97	272.54	240.41	1581300
2019-02-04	272.98	278.91	272.63	245.49	1316000
2019-02-05	280.0	281.2	274.66	245.25	841400
2019-02-06	278.4	281.64	278.21	246.97	888500
2019-02-07	279.51	281.16	275.77	245.31	872400
2019-02-08	277.44	280.71	276.54	247.15	726500
2019-02-11	280.91	283.11	280.46	247.9	1190900
2019-02-12	282.77	284.93	281.54	250.2	680000
2019-02-13	285.95	286.08	282.77	249.51	1254000
2019-02-14	281.6	282.03	279.12	247.13	842800
2019-02-15	283.41	287.07	282.55	252.75	929500
2019-02-19	285.99	287.72	284.58	253.08	651000
2019-02-20	287.84	288.43	286.31	253.85	1025200
2019-02-21	288.38	288.51	285.6	253.21	608900
2019-02-22	288.0	288.9	286.0	255.34	613800
2019-02-25	290.0	290.17	286.53	253.88	548300
2019-02-26	286.73	289.03	285.78	253.43	530300
2019-02-27	285.7	287.36	284.38	253.63	809000
2019-02-28	286.2	291.55	286.0	256.45	1037800
2019-03-01	291.0	291.35	285.62	253.83	790000
2019-03-04	287.54	290.33	282.1	250.38	704800
2019-03-05	283.78	284.96	282.3	250.18	667800
2019-03-06	283.31	284.95	280.38	248.05	547200
2019-03-07	280.01	280.01	273.04	244.49	1307100
2019-03-08	275.51	276.17	272.41	244.07	636700
2019-03-11	273.96	279.37	272.58	246.95	758700
2019-03-12	279.41	280.0	274.41	243.37	1016300
2019-03-13	275.02	280.63	274.41	246.9	896800
2019-03-14	278.44	280.21	274.32	243.0	804000
2019-03-15	274.3	275.51	270.08	239.87	2701600
2019-03-18	271.39	275.82	270.62	243.12	1204000
2019-03-19	276.05	278.65	270.57	239.69	1029500
2019-03-20	271.01	272.77	268.51	239.2	869100
2019-03-21	269.33	273.71	269.22	240.99	612400
2019-03-22	271.99	271.99	267.2	237.35	830100
2019-03-25	269.01	270.02	266.85	237.56	557300
2019-03-26	270.6	271.36	263.92	235.13	1070800
2019-03-27	265.81	268.5	263.29	233.42	809700
2019-03-28	265.14	267.58	263.82	236.14	1080300
2019-03-29	268.84	270.65	268.07	238.44	935000
2019-04-01	271.13	275.62	271.13	242.43	759200
2019-04-02	274.35	275.54	272.6	241.74	542700
2019-04-03	273.88	273.88	264.5	235.93	1321500
2019-04-04	267.51	273.1	266.74	239.69	1129100
2019-04-05	274.8	276.36	272.22	244.37	734400
2019-04-08	275.0	277.22	273.48	244.9	607600
2019-04-09	275.27	276.22	272.7	241.86	484200
2019-04-10	272.98	273.87	269.42	239.26	774500
2019-04-11	272.05	277.92	271.52	245.33	661900
2019-04-12	278.26	283.35	278.26	250.34	1108700
2019-04-15	282.92	283.64	280.2	247.83	474400
2019-04-16	280.5	282.27	279.66	249.06	608800
2019-04-17	283.46	283.8	278.68	246.55	665800
2019-04-18	279.27	282.6	278.11	248.67	545600
2019-04-22	280.19	283.27	278.76	250.2	494900
2019-04-23	287.7	294.92	287.43	258.79	1678900
2019-04-24	289.55	290.45	278.25	247.64	2439300
2019-04-25	279.4	281.09	273.7	246.92	1298400
2019-04-26	279.86	284.84	277.64	250.41	953200
2019-04-29	283.59	287.69	282.49	252.95	954400
2019-04-30	288.47	290.7	286.52	256.4	931000
2019-05-01	289.94	292.93	288.96	255.87	825800
2019-05-02	288.49	291.12	286.69	256.42	1028100
2019-05-03	291.05	292.24	290.33	258.29	974800
2019-05-06	287.5	292.37	286.77	257.67	549000
2019-05-07	289.53	289.83	284.56	255.05	731800
2019-05-08	288.25	291.52	287.71	256.98	667700
2019-05-09	287.79	296.25	287.13	260.91	1125400
2019-05-10	294.63	301.0	293.93	266.04	1418000
2019-05-13	295.02	296.73	292.18	261.33	987000
2019-05-14	295.82	299.97	294.5	261.47	1256900
2019-05-15	293.81	296.79	291.3	260.46	619700
2019-05-16	296.25	306.35	295.76	269.49	1045900
2019-05-17	302.84	308.73	301.56	271.25	1172000
2019-05-20	306.3	315.01	306.01	278.22	1427500
2019-05-21	315.13	317.5	309.6	279.69	1385300
2019-05-22	315.74	317.06	314.37	280.04	952100
2019-05-23	313.7	314.21	308.11	275.14	1116900
2019-05-24	312.42	314.8	309.77	276.0	723700
2019-05-28	310.88	312.75	307.6	272.61	1419600
2019-05-29	306.78	307.72	303.7	270.64	582000
2019-05-30	306.98	311.22	306.98	274.01	1099500
2019-05-31	304.56	307.83	303.13	269.35	667700
2019-06-03	303.01	308.38	303.01	272.63	746500
2019-06-04	307.87	313.75	307.76	277.36	796700
2019-06-05	313.9	316.99	312.54	281.36	703000
2019-06-06	316.78	317.32	314.38	279.63	595000
2019-06-07	315.89	319.37	314.32	282.71	1010000
2019-06-10	323.0	323.73	310.21	276.51	1088700
2019-06-11	311.31	312.81	298.23	267.11	1603500
2019-06-12	301.2	305.28	299.96	270.77	771500
2019-06-13	306.22	308.25	300.44	273.24	1327600
2019-06-14	308.45	310.48	306.59	274.84	768200
2019-06-17	310.85	310.85	307.09	274.88	572500
2019-06-18	310.62	315.46	309.48	278.18	679000
2019-06-19	313.24	315.59	312.06	279.96	698700
2019-06-20	317.74	324.35	317.74	287.62	1195700
2019-06-21	324.89	324.93	320.73	286.15	1096600
2019-06-24	322.82	324.52	321.36	285.54	359200
2019-06-25	322.21	323.44	319.5	285.25	559200
2019-06-26	321.26	322.74	318.06	283.07	590500
2019-06-27	319.13	319.7	316.26	282.7	640900
2019-06-28	318.23	323.93	316.45	286.99	842800
2019-07-01	325.0	325.0	317.88	282.93	745600
2019-07-02	319.83	323.99	319.21	287.51	547500
2019-07-03	325.0	325.58	322.72	288.89	352000
2019-07-05	324.53	325.26	320.81	288.85	325600
2019-07-08	324.03	325.87	322.5	287.77	377100
2019-07-09	323.26	325.95	321.1	289.39	481600
2019-07-10	326.16	328.8	323.85	287.83	451800
2019-07-11	324.57	328.26	324.02	288.61	718800
2019-07-12	326.28	329.61	323.26	292.69	654700
2019-07-15	330.1	330.26	324.2	288.91	624600
2019-07-16	325.59	326.76	323.0	287.63	625400
2019-07-17	323.16	324.14	319.59	286.0	567700
2019-07-18	322.0	322.03	319.07	285.24	612100
2019-07-19	323.46	324.92	321.17	286.15	881400
2019-07-22	321.01	324.04	320.35	287.07	604600
2019-07-23	326.3	326.48	318.9	287.77	1587800
2019-07-24	323.88	344.78	321.61	304.63	1895300
2019-07-25	345.97	358.96	344.31	315.07	1888600
2019-07-26	353.61	354.47	349.5	313.11	896500
2019-07-29	352.54	356.01	350.9	315.7	698700
2019-07-30	354.25	355.31	349.27	313.46	603300
2019-07-31	351.04	353.99	344.46	306.94	1105100
2019-08-01	345.27	350.34	343.93	306.45	660500
2019-08-02	345.0	346.98	338.52	303.02	621700
2019-08-05	337.77	346.79	334.96	304.49	968500
2019-08-06	349.99	355.43	348.19	314.65	1007200
2019-08-07	351.94	363.41	350.35	321.02	1486300
2019-08-08	364.55	372.41	363.42	327.72	1434700
2019-08-09	368.8	374.68	364.64	329.12	896900
2019-08-12	368.15	373.99	367.35	331.49	933000
2019-08-13	375.56	377.34	368.91	329.23	1002400
2019-08-14	365.56	367.52	360.35	321.02	871900
2019-08-15	363.0	366.04	359.6	324.39	705900
2019-08-16	367.82	369.29	364.79	326.78	841600
2019-08-19	371.8	372.53	369.7	328.71	548400
2019-08-20	370.13	372.88	368.29	327.76	517200
2019-08-21	372.13	373.19	366.5	327.88	655000
2019-08-22	369.5	373.48	366.58	330.43	640300
2019-08-23	369.49	373.14	359.78	321.09	667800
2019-08-26	364.12	366.82	361.5	325.66	446000
2019-08-27	367.53	367.53	361.6	323.47	407200
2019-08-28	363.34	368.4	361.16	323.22	571300
2019-08-29	368.01	368.81	364.25	326.8	625800
2019-08-30	370.59	371.33	367.22	326.75	576300
2019-09-03	364.65	367.19	362.5	325.29	660200
2019-09-04	368.64	372.13	366.86	330.47	625600
2019-09-05	375.0	375.0	366.96	327.24	698400
2019-09-06	369.59	371.58	366.94	327.83	536400
2019-09-09	367.57	368.05	354.99	317.19	1272600
2019-09-10	352.6	355.18	341.24	316.53	1534900
2019-09-11	355.17	359.66	353.92	319.88	1150000
2019-09-12	361.72	365.76	357.76	325.56	776500
2019-09-13	366.7	367.5	363.21	324.19	704400
2019-09-16	368.5	372.8	365.01	331.1	988600
2019-09-17	371.44	376.99	367.83	333.81	1151800
2019-09-18	376.4	378.69	371.04	336.43	1205200
2019-09-19	376.88	380.46	374.53	334.79	1029400
2019-09-20	376.57	377.68	368.11	328.2	3489400
2019-09-23	368.17	372.28	365.8	329.05	979000
2019-09-24	371.47	374.52	366.55	329.38	1120700
2019-09-25	371.03	375.37	369.13	334.29	1349500
2019-09-26	376.21	383.89	373.68	340.65	1255000
2019-09-27	381.17	382.9	368.81	330.87	1117300
2019-09-30	372.38	378.58	372.38	334.09	877100
2019-10-01	375.97	377.09	367.66	327.85	1045700
2019-10-02	366.35	368.55	359.23	323.14	1451000
2019-10-03	362.34	364.99	359.25	324.77	835600
2019-10-04	365.29	370.13	363.58	328.91	953800
2019-10-07	368.02	371.1	366.96	327.97	592000
2019-10-08	366.0	372.17	363.62	328.43	736100
2019-10-09	370.17	371.33	366.02	327.71	1268900
2019-10-10	367.53	371.03	366.54	328.71	967900
2019-10-11	372.45	372.45	358.73	322.89	1535100
2019-10-14	363.05	369.3	362.68	326.63	658000
2019-10-15	366.31	368.48	361.13	322.64	744800
2019-10-16	361.94	365.16	361.31	325.09	553600
2019-10-17	364.53	366.01	355.89	317.58	1081400
2019-10-18	357.35	357.51	347.74	311.65	2198400
2019-10-21	352.61	354.14	349.82	312.34	1102700
2019-10-22	347.5	355.16	347.0	314.11	1154800
2019-10-23	352.0	353.77	348.34	314.85	1117000
2019-10-24	348.0	360.23	340.2	318.15	1312100
2019-10-25	357.58	358.21	344.89	307.54	1563500
2019-10-28	345.74	348.44	344.28	308.9	1348400
2019-10-29	346.45	350.16	345.85	309.47	737000
2019-10-30	348.05	354.73	347.25	315.63	840200
2019-10-31	353.38	355.81	350.35	314.2	829200
2019-11-01	353.35	355.96	351.13	313.89	1167500
2019-11-04	353.65	353.65	338.46	303.68	1984800
2019-11-05	340.0	343.17	335.94	301.16	2410700
2019-11-06	339.18	344.37	338.1	306.66	1168000
2019-11-07	344.01	345.32	341.16	306.14	1154900
2019-11-08	342.93	350.69	342.93	312.09	807800
2019-11-11	348.6	351.73	347.42	311.99	547100
2019-11-12	349.43	352.68	349.39	313.5	514800
2019-11-13	352.46	355.75	350.52	315.31	517200
2019-11-14	353.16	357.62	353.16	317.06	610000
2019-11-15	358.46	359.83	356.21	317.93	871300
2019-11-18	355.88	358.18	355.46	317.96	891400
2019-11-19	357.73	358.56	352.61	315.15	790900
2019-11-20	353.53	356.98	352.43	314.67	777600
2019-11-21	352.77	354.03	348.1	310.41	785100
2019-11-22	349.18	350.04	346.79	311.24	583300
2019-11-25	350.33	350.97	348.86	311.77	988300
2019-11-26	350.28	356.62	349.17	315.42	1294500
2019-11-27	352.33	355.15	350.64	314.56	619700
2019-11-29	351.0	351.92	348.91	314.75	311200
2019-12-02	351.97	352.99	341.61	305.76	886600
2019-12-03	340.18	344.12	338.73	307.03	1320500
2019-12-04	344.75	347.87	343.15	307.09	708900
2019-12-05	344.67	345.11	341.91	308.16	803900
2019-12-06	346.1	348.15	344.32	308.48	931400
2019-12-09	344.76	345.61	338.63	306.95	1137200
2019-12-10	343.06	347.01	343.06	308.22	1041100
2019-12-11	345.73	348.87	344.61	312.01	574500
2019-12-12	348.77	349.84	344.01	309.5	737600
2019-12-13	344.56	347.5	342.79	308.38	865800
2019-12-16	344.33	345.69	342.84	308.41	972900
2019-12-17	345.4	347.27	343.53	309.44	753700
2019-12-18	345.56	346.56	338.4	303.05	1145400
2019-12-19	338.79	343.49	338.01	306.19	1418600
2019-12-20	343.94	346.22	340.43	309.5	1534600
2019-12-23	348.54	350.9	346.5	311.48	652300
2019-12-24	348.82	349.08	345.82	310.55	229400
2019-12-26	347.63	348.98	346.02	311.34	432700
2019-12-27	348.5	349.0	345.42	309.98	356900
2019-12-30	347.7	350.75	346.89	312.33	575500
2019-12-31	348.27	348.98	342.73	307.77	907800
2020-01-02	344.44	355.7	343.62	318.26	941900
2020-01-03	368.15	375.82	366.37	335.54	2600300
2020-01-06	379.95	382.26	372.58	336.28	2130000
2020-01-07	373.62	376.71	371.09	335.51	863600
2020-01-08	376.2	379.27	367.1	331.32	1312400
2020-01-09	370.56	373.5	369.17	333.17	741500
2020-01-10	372.37	375.0	369.76	334.99	1178200
2020-01-13	375.73	377.76	374.81	337.17	667400
2020-01-14	375.8	376.18	373.08	335.24	740600
2020-01-15	374.68	381.78	374.68	340.24	650500
2020-01-16	381.61	384.61	379.57	343.39	839100
2020-01-17	384.68	384.68	378.29	339.98	1237700
2020-01-21	379.38	381.19	373.96	338.33	1420900
2020-01-22	378.5	380.34	375.26	335.82	864300
2020-01-23	375.8	381.64	374.76	341.35	1099400
2020-01-24	383.02	384.18	380.2	341.47	738000
2020-01-27	378.36	380.99	375.78	339.17	665200
2020-01-28	380.5	383.98	374.22	341.65	674500
2020-01-29	384.48	384.48	378.14	342.38	639600
2020-01-30	373.1	385.01	369.18	344.36	1397400
2020-01-31	383.33	384.33	372.08	335.15	1086400
2020-02-03	367.33	370.0	362.76	325.47	1316200
2020-02-04	366.63	367.9	360.0	323.73	1054400
2020-02-05	362.58	368.89	358.8	329.09	815200
