Date	Shares	Amount	BuyFlag
2018-07-27	192340.0	2982308.64	0
2018-07-30	719885.0	5885059.88	0
2018-07-31	799720.0	3319317.83	0
2018-08-01	202642.0	792532.86	0
2018-11-09	57000.0	257293.08000000002	0
2020-12-28	24000.0	108000.0	0
