Date	Shares	Amount	BuyFlag
2021-11-09	34176574.0	1259064986.16	0
2026-04-01	23454.0	377881.46	1
2026-06-16	249.0	4013.83	0
2026-06-16	338.0	5438.42	1
2026-06-17	9.0	144.0	1
2026-07-01	1.0	15.02	1
2026-07-02	1.0	15.06	1
2026-07-03	406.0	6191.5	1
2026-08-03	5.0	73.15	1
2026-08-04	4.0	59.96	1
