Date	Shares	Amount	BuyFlag
2026-02-05	6144.0	1367033.4912	0
2026-02-09	4461.0	986603.682	0
2026-02-10	74780.0	16507636.2464	0
2026-02-11	26517.0	6110834.7268	0
2026-02-17	6843.0	1546167.6384	0
