Date	Shares	Amount	BuyFlag
2022-01-11	30.0	2485.13	1
2022-01-26	30.0	1866.64	0
2022-05-13	60.0	1609.99	1
2022-12-13	60.0	1542.57	0
2023-07-06	490.0	10130.55	1
2023-10-23	490.0	8365.57	0
2024-04-17	1250.0	11055.0	1
2026-01-06	17450.0	341071.375	0
2026-01-20	17450.0	279761.89	0
2026-02-18	62033.0	1041934.975	0
2026-03-03	17450.0	261750.0	0
