Date	Shares	Amount	BuyFlag
2008-01-17	5000.0	48297.0	0
2008-02-01	10000.0	114212.0	0
2008-02-11	20000.0	223939.99999999997	0
2008-02-14	50000.0	612000.0	0
2008-04-14	10000.0	122900.0	0
2008-04-18	140000.0	1757376.0	0
