Date	Open	High	Low	Close	Volume
2019-01-29	72.73	74.4	72.69	62.39	17208552
2019-01-30	74.64	75.68	73.79	63.07	11627984
2019-01-31	75.25	75.25	74.03	62.52	9663345
2019-02-01	75.26	75.54	74.33	63.0	6572581
2019-02-04	74.88	75.05	74.19	63.08	7857128
2019-02-05	75.41	76.02	74.94	63.95	7192132
2019-02-06	76.06	76.61	75.73	64.26	5565473
2019-02-07	75.75	76.14	74.88	63.92	7384719
2019-02-08	75.7	77.11	75.66	64.86	6263679
2019-02-11	77.34	77.48	76.47	64.98	6222365
2019-02-12	77.63	78.26	77.22	65.65	5624266
2019-02-13	78.26	78.6	78.17	65.88	3914660
2019-02-14	77.5	78.28	77.22	66.12	5957638
2019-02-15	79.04	80.5	78.68	68.05	10850328
2019-02-19	80.16	81.27	79.84	68.52	9680983
2019-02-20	80.99	81.59	80.45	68.41	10012607
2019-02-21	80.65	80.93	79.19	67.28	5179822
2019-02-22	80.59	80.77	79.8	68.05	5018221
2019-02-25	80.99	81.26	80.65	68.32	4245967
2019-02-26	80.42	80.84	79.78	67.75	5397833
2019-02-27	79.97	80.14	79.36	67.59	3969322
2019-02-28	79.73	80.13	79.02	66.94	7017342
2019-03-01	79.91	80.14	78.82	66.99	6073158
2019-03-04	79.48	80.18	78.73	66.97	5526065
2019-03-05	79.07	79.82	79.07	67.08	5141845
2019-03-06	79.41	79.84	78.9	66.79	5592486
2019-03-07	78.67	78.72	77.36	66.29	6616437
2019-03-08	77.94	78.12	76.96	66.06	4912394
2019-03-11	76.51	79.41	76.45	67.12	7398066
2019-03-12	79.11	79.87	78.36	66.4	6108434
2019-03-13	78.65	80.1	78.65	67.45	7713801
2019-03-14	79.7	79.89	79.11	67.59	6236984
2019-03-15	80.03	80.2	79.23	67.07	15396933
2019-03-18	79.36	79.92	79.0	67.59	6181051
2019-03-19	80.31	80.66	79.24	67.38	4704076
2019-03-20	79.57	79.61	78.37	66.74	4680876
2019-03-21	78.38	80.04	78.24	67.58	4127904
2019-03-22	79.3	79.5	77.69	66.66	6152926
2019-03-25	78.64	79.19	78.41	66.79	3608460
2019-03-26	79.41	79.89	78.7	67.19	5091474
2019-03-27	79.37	80.01	79.07	67.27	4336063
2019-03-28	79.74	80.18	79.41	67.79	2974767
2019-03-29	80.72	81.24	80.23	68.65	4839617
2019-04-01	81.81	83.97	81.81	70.94	8422971
2019-04-02	83.74	83.93	82.79	70.25	4616840
2019-04-03	83.46	83.52	82.2	69.94	4512760
2019-04-04	82.76	83.87	82.35	70.68	3546171
2019-04-05	83.8	84.2	83.42	71.22	3973771
2019-04-08	83.28	84.1	82.56	71.14	4318425
2019-04-09	83.48	83.64	82.57	70.44	3320692
2019-04-10	83.25	83.28	81.98	70.13	4324622
2019-04-11	82.93	83.7	82.74	70.74	2767879
2019-04-12	84.22	85.16	84.11	72.07	4553280
2019-04-15	84.96	85.12	84.37	71.67	2979216
2019-04-16	84.87	85.19	84.59	72.09	3176411
2019-04-17	85.33	85.78	84.79	72.33	4425365
2019-04-18	85.59	86.69	85.59	72.97	3970117
2019-04-22	85.81	86.51	85.39	72.92	4694224
2019-04-23	88.04	89.59	87.4	74.58	9030605
2019-04-24	87.9	88.21	86.8	74.35	4344803
2019-04-25	87.31	88.26	86.87	74.43	3712381
2019-04-26	88.11	88.63	87.84	74.98	3273022
2019-04-29	88.74	89.69	88.65	75.7	5417378
2019-04-30	89.64	89.94	89.13	75.96	5232736
2019-05-01	89.99	90.87	89.06	75.41	3487537
2019-05-02	88.59	89.02	87.34	74.46	4379761
2019-05-03	88.77	89.17	88.08	75.44	4513396
2019-05-06	87.34	88.53	86.78	74.68	3776100
2019-05-07	87.06	87.27	84.76	72.14	7794522
2019-05-08	85.27	86.94	85.17	73.01	3807721
2019-05-09	85.25	86.3	84.34	72.9	4066569
2019-05-10	85.1	86.43	84.06	73.06	4214823
2019-05-13	84.35	84.75	82.06	70.29	6545091
2019-05-14	83.08	84.97	83.08	71.36	4305078
2019-05-15	83.57	84.85	82.86	71.36	3861588
2019-05-16	84.35	85.63	83.98	72.44	4463819
2019-05-17	84.41	85.25	84.05	71.63	2551298
2019-05-20	83.81	84.18	83.47	71.49	3091558
2019-05-21	84.9	85.7	84.49	72.85	3480863
2019-05-22	85.19	85.79	84.92	72.52	3086791
2019-05-23	83.4	84.22	81.43	69.87	8983570
2019-05-24	82.22	83.0	81.82	70.37	4952595
2019-05-28	82.84	83.75	81.74	69.58	6419719
2019-05-29	81.3	81.68	80.75	69.34	4444592
2019-05-30	81.52	82.02	80.57	68.77	4367525
2019-05-31	80.09	80.18	79.0	67.64	5646829
2019-06-03	79.58	80.69	79.26	67.94	4307779
2019-06-04	80.75	81.62	80.25	69.29	3805973
2019-06-05	82.12	82.69	81.53	70.35	3770538
2019-06-06	82.73	83.18	82.11	70.52	3197068
2019-06-07	83.14	83.68	82.97	70.78	2930752
2019-06-10	85.27	85.42	80.54	68.56	21901664
2019-06-11	80.69	80.74	76.89	65.84	17434985
2019-06-12	78.07	78.92	77.79	66.45	15850911
2019-06-13	78.5	78.65	77.36	66.84	7317027
2019-06-14	79.36	79.61	78.62	67.11	4873145
2019-06-17	79.12	79.28	77.48	66.53	5317589
2019-06-18	78.7	79.91	78.7	67.81	7208181
2019-06-19	79.99	80.17	79.5	67.89	5172354
2019-06-20	80.74	81.95	80.47	69.64	6906906
2019-06-21	81.69	82.35	80.92	68.96	9087332
2019-06-24	81.89	82.44	81.5	69.72	5842594
2019-06-25	81.93	82.35	80.99	69.1	4439825
2019-06-26	81.21	81.59	80.38	68.42	4643853
2019-06-27	80.69	81.3	80.4	69.07	3199452
2019-06-28	81.22	82.18	80.65	69.73	8637486
2019-07-01	82.56	83.12	82.34	70.34	6233329
2019-07-02	82.84	83.26	82.59	70.67	5394655
2019-07-03	83.35	83.74	82.89	71.23	3237746
2019-07-05	83.54	83.54	82.35	70.98	5636024
2019-07-08	83.0	83.12	81.99	70.09	5088455
2019-07-09	81.88	82.15	81.15	69.83	4803229
2019-07-10	82.44	83.23	81.93	69.87	3717148
2019-07-11	82.09	82.94	81.86	70.34	3874141
2019-07-12	83.01	84.21	82.89	71.62	5088455
2019-07-15	83.86	84.22	83.62	71.35	3779754
2019-07-16	83.92	84.13	83.52	71.33	5085118
2019-07-17	83.74	83.86	81.86	69.68	4347663
2019-07-18	81.74	82.66	81.66	70.32	4638132
2019-07-19	82.84	83.62	82.4	70.9	5138985
2019-07-22	83.25	83.82	82.79	71.2	5399422
2019-07-23	85.79	85.9	83.08	72.27	12855169
2019-07-24	84.57	86.14	84.31	71.9	5684171
2019-07-25	84.91	87.04	84.9	73.03	6339633
2019-07-26	85.47	86.02	85.14	72.64	3521383
2019-07-29	85.31	85.82	85.2	72.69	3259675
2019-07-30	85.2	85.41	84.61	72.46	3584148
2019-07-31	85.12	85.61	83.7	71.55	5348733
2019-08-01	83.9	85.28	82.86	70.61	4633524
2019-08-02	82.71	82.99	81.44	70.06	3443681
2019-08-05	81.08	81.14	78.5	67.35	6322790
2019-08-06	78.98	81.22	78.98	68.98	6042808
2019-08-07	80.0	81.89	78.75	69.09	6835401
2019-08-08	81.55	82.88	81.55	70.42	4253117
2019-08-09	82.69	83.08	81.52	70.29	3767360
2019-08-12	81.72	81.96	80.26	68.56	4135055
2019-08-13	80.47	82.26	80.37	69.06	3813918
2019-08-14	79.99	80.09	77.89	66.57	5337769
2019-08-15	78.04	78.3	77.05	66.67	6295618
2019-08-16	78.66	79.09	78.05	67.37	4023348
2019-08-19	79.75	80.12	79.29	68.23	2896906
2019-08-20	79.28	80.09	78.92	68.25	3161474
2019-08-21	80.49	80.69	79.79	68.6	2732286
2019-08-22	80.55	80.81	79.5	68.94	2593248
2019-08-23	79.72	80.43	77.29	66.49	5532580
2019-08-26	78.65	79.09	77.81	67.61	3325936
2019-08-27	78.94	79.3	78.02	67.11	3459571
2019-08-28	78.26	79.9	77.92	68.35	3252047
2019-08-29	80.56	81.98	80.56	69.77	7271105
2019-08-30	81.96	82.57	81.93	70.17	3702529
2019-09-03	80.98	81.3	80.33	69.48	4028433
2019-09-04	82.25	82.9	81.99	70.6	3585102
2019-09-05	83.75	84.14	83.39	71.67	4231348
2019-09-06	84.21	84.49	83.79	72.03	3375513
2019-09-09	84.74	85.21	84.24	72.25	3675834
2019-09-10	84.39	84.78	83.59	72.15	4552326
2019-09-11	84.02	85.59	83.75	73.24	4557093
2019-09-12	85.88	86.84	85.71	74.06	4805931
2019-09-13	86.85	87.73	86.51	74.38	4807520
2019-09-16	87.49	87.49	86.42	74.39	3355968
2019-09-17	86.46	86.68	85.98	73.92	3369316
2019-09-18	86.17	86.71	85.56	74.17	2773600
2019-09-19	86.81	86.86	86.1	74.1	3479433
2019-09-20	86.6	87.14	85.31	73.04	8439656
2019-09-23	84.59	85.67	84.39	73.09	4137597
2019-09-24	85.61	85.71	84.75	72.99	4506881
2019-09-25	85.55	86.31	85.05	73.72	3357875
2019-09-26	86.07	87.03	85.91	74.1	4278541
2019-09-27	86.87	87.0	85.71	73.48	3395375
2019-09-30	86.31	86.34	85.7	73.55	4079122
2019-10-01	86.18	86.65	83.83	72.08	5539095
2019-10-02	83.59	83.7	81.7	70.29	5175532
2019-10-03	82.29	82.65	80.95	70.69	4609053
2019-10-04	82.62	83.9	82.41	71.77	3009884
2019-10-07	83.57	84.3	83.15	71.49	2662052
2019-10-08	82.65	83.32	82.03	70.46	3970911
2019-10-09	82.88	83.47	82.52	71.09	3864448
2019-10-10	83.01	84.37	82.63	72.15	3710633
2019-10-11	85.0	86.34	84.96	73.35	4849469
2019-10-14	85.59	85.87	85.17	73.23	2637740
2019-10-15	85.76	86.67	85.68	73.35	3964078
2019-10-16	85.55	86.36	85.38	73.65	3339125
2019-10-17	86.41	87.31	86.32	74.44	4103751
2019-10-18	86.99	87.12	85.91	73.7	5413246
2019-10-21	86.95	87.48	86.68	74.54	5951758
2019-10-22	88.62	89.52	87.43	76.19	10544286
2019-10-23	88.63	89.01	87.61	75.38	5324262
2019-10-24	88.42	90.52	88.12	77.28	7235353
2019-10-25	90.21	90.75	89.87	77.02	5074154
2019-10-28	90.16	91.02	89.56	77.06	3773081
2019-10-29	89.65	90.31	89.19	76.5	5647306
2019-10-30	89.52	90.79	89.36	77.5	4040191
2019-10-31	90.27	90.52	89.79	77.36	4852647
2019-11-01	90.87	92.38	90.84	79.03	6444348
2019-11-04	92.82	93.13	92.13	79.47	6823166
2019-11-05	92.93	93.5	92.32	79.66	6453406
2019-11-06	93.03	93.38	92.59	79.9	5015679
2019-11-07	93.66	93.99	93.42	80.13	4407092
2019-11-08	92.81	93.78	92.72	80.21	2701618
2019-11-11	93.14	93.53	92.84	79.85	2341233
2019-11-12	93.39	93.79	93.14	79.95	2562421
2019-11-13	93.06	93.46	92.78	79.9	2926302
2019-11-14	92.79	93.42	92.79	80.19	2757551
2019-11-15	93.32	94.28	93.3	80.87	3160839
2019-11-18	93.84	93.95	93.42	80.73	2948866
2019-11-19	94.16	94.18	93.36	80.33	4495758
2019-11-20	93.15	93.51	91.94	79.4	4204335
2019-11-21	92.28	93.11	92.07	79.75	3731131
2019-11-22	93.3	93.47	92.62	79.97	3783568
2019-11-25	93.49	93.61	92.64	79.87	3818367
2019-11-26	92.95	93.53	92.76	80.2	5722625
2019-11-27	93.38	93.8	92.95	80.58	2401456
2019-11-29	93.47	93.52	92.83	80.32	1575494
2019-12-02	93.39	93.52	91.18	78.5	6121940
2019-12-03	90.58	90.75	89.86	77.82	5938729
2019-12-04	91.21	91.8	90.81	78.25	4829130
2019-12-05	91.56	91.61	90.88	78.65	3720644
2019-12-06	92.6	92.76	92.01	79.59	4143953
2019-12-09	92.45	92.73	91.98	79.17	2403045
2019-12-10	91.74	91.88	91.47	78.71	4246761
2019-12-11	92.25	92.74	91.88	79.74	3603693
2019-12-12	93.08	94.17	92.62	80.9	4327483
2019-12-13	93.31	94.49	93.31	80.71	3762911
2019-12-16	94.23	94.82	93.84	80.92	5162502
2019-12-17	93.9	94.01	93.11	80.47	5759172
2019-12-18	93.2	93.52	92.63	79.98	6036929
2019-12-19	93.34	93.87	92.64	80.52	4755241
2019-12-20	94.97	94.97	93.9	80.94	7252673
2019-12-23	94.37	94.75	94.12	81.12	4361328
2019-12-24	94.44	94.6	94.05	80.98	1596786
2019-12-26	94.37	94.88	94.24	81.6	2231274
2019-12-27	95.03	95.07	94.43	81.37	2928050
2019-12-30	94.68	94.9	94.13	81.15	2674605
2019-12-31	94.27	94.53	93.83	81.09	3227100
2020-01-02	94.24	96.43	94.24	82.92	4451584
2020-01-03	94.98	97.33	94.72	83.03	4969756
2020-01-06	96.57	96.82	95.97	83.21	4139504
2020-01-07	95.59	96.68	95.59	82.94	4348775
2020-01-08	96.36	97.26	96.12	83.07	3772445
2020-01-09	96.79	97.04	96.36	83.19	4672455
2020-01-10	96.92	96.92	95.3	82.22	4605240
2020-01-13	95.67	95.97	95.3	82.33	4910010
2020-01-14	95.26	95.92	95.1	82.05	4987712
2020-01-15	95.43	96.33	95.12	82.28	4937023
2020-01-16	96.04	96.93	96.04	83.14	5671300
2020-01-17	97.11	97.88	96.71	83.6	7365492
2020-01-21	96.83	97.87	96.15	83.64	7797382
2020-01-22	97.16	97.58	96.49	83.27	5546881
