Date	Shares	Amount	BuyFlag
2026-02-13	41559.0	10129312.29	0
2026-02-17	164106.0	39853506.690000005	0
2026-02-20	1322.0	324762.52	0
2026-02-27	4075.0	1010070.25	0
2026-06-11	10000.0	2411500.0	0
