Date	Open	High	Low	Close	Volume
2023-04-18	248.37	249.01	244.65	221.04	1638800
2023-04-19	245.25	246.76	244.37	221.15	1246500
2023-04-20	246.12	246.4	243.05	218.68	1691300
2023-04-21	243.46	243.92	242.65	219.04	1721300
2023-04-24	243.2	245.37	242.33	219.57	1232100
2023-04-25	245.12	246.53	244.31	219.95	1509700
2023-04-26	242.08	243.55	238.58	214.49	2002900
2023-04-27	239.24	240.71	235.4	215.88	2533900
2023-04-28	236.82	240.1	233.17	215.34	2721400
2023-05-01	240.03	241.3	238.09	214.58	1920500
2023-05-02	238.08	239.0	235.39	211.95	2127200
2023-05-03	235.97	236.3	228.98	205.97	2998000
2023-05-04	230.31	232.03	229.15	208.29	2228500
2023-05-05	232.66	237.04	232.07	212.45	2806800
2023-05-08	235.34	235.74	232.2	210.74	1667800
2023-05-09	234.64	235.44	233.22	210.57	1468900
2023-05-10	234.89	235.0	231.35	210.28	1530800
2023-05-11	234.65	234.99	230.41	208.65	1612400
2023-05-12	233.03	233.55	231.21	209.24	1295600
2023-05-15	233.27	233.92	232.12	209.76	1551300
2023-05-16	234.21	234.51	227.74	204.68	2646500
2023-05-17	226.02	226.09	220.44	204.02	3352900
2023-05-18	224.75	224.75	221.92	203.31	2245300
2023-05-19	224.44	225.88	222.78	202.57	2395700
2023-05-22	224.85	226.82	222.82	203.09	1848600
2023-05-23	224.21	226.82	222.8	203.5	2296600
2023-05-24	225.64	225.96	221.04	200.67	1765000
2023-05-25	220.1	220.1	214.93	197.17	2968200
2023-05-26	215.96	218.48	214.48	196.69	3081000
2023-05-30	215.03	219.0	214.72	198.14	3125900
2023-05-31	219.58	221.85	217.19	200.06	3884700
2023-06-01	219.96	220.6	211.71	194.28	4831400
2023-06-02	213.75	218.76	212.02	197.72	3687200
2023-06-05	219.67	223.04	218.47	201.18	2498700
2023-06-06	223.08	223.17	219.28	200.58	1736100
2023-06-07	220.76	221.87	219.73	200.6	2555400
2023-06-08	221.26	221.89	219.36	200.16	1877300
2023-06-09	219.34	220.94	217.77	198.35	1707900
2023-06-12	219.25	219.25	215.32	197.08	2704300
2023-06-13	217.43	222.34	216.93	201.28	2318500
2023-06-14	223.26	223.69	221.1	201.54	2453000
2023-06-15	223.01	228.85	222.97	207.12	2633900
2023-06-16	230.04	231.95	227.75	208.23	6765000
2023-06-20	229.03	230.84	227.19	207.26	2492700
2023-06-21	228.18	230.0	225.59	205.85	2282600
2023-06-22	227.31	229.88	226.76	208.23	1607200
2023-06-23	229.87	230.54	226.41	205.92	4130700
2023-06-26	226.8	226.8	220.12	203.76	2565500
2023-06-27	224.16	224.64	221.13	201.84	2705900
2023-06-28	222.24	222.35	218.65	200.66	2263400
2023-06-29	219.62	221.66	218.88	200.52	1860300
2023-06-30	222.0	223.11	221.01	201.3	2843300
2023-07-03	221.21	225.57	219.84	204.01	1479200
2023-07-05	224.66	227.32	222.41	204.8	2440400
2023-07-06	224.92	225.99	221.7	202.17	2457800
